LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-11-18 00:15:50,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:50,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-42,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:50,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:50,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-42,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:50,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:50,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-42,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:50,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-42,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-42,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-42,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-42,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-42,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-42,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-35,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-67,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-21, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-21,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-32,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-65,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-31,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-70,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-68,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-66,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-62,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-29,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:51,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-29,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:51,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:52,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-29,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:52,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:52,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:52,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:52,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-35,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:52,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:52,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:52,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:52,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:52,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-36,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:52,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:53,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:53,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:54,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-63,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-68,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-68,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:56,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:56,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-54,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-53,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-53,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-53,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-53,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-39,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
2023-11-18 00:15:57,1900-01-00 00:00:00,VTR-3633500,C0:05:C2:E4:B3:A1,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-18 00:15:57,1900-01-00 00:00:00,,42:85:82:0A:19:3B,-51,,0.000000,0.000000,0.000,0.000,Client
